workOrderId,workOrderNo,workOrderStatus,workOrderQuantityPlanned
T10-000634008,T10-000634008,completed,2.0
T20-000960323,T20-000960323,completed,50.0
T10-000630525,T10-000630525,released,50.0
T10-000630525,T10-000630525,completed,50.0
T10-000630525,T10-000630525,completed,50.0
T10-000630525,T10-000630525,completed,50.0
T10-000630525,T10-000630525,completed,50.0
T20-000960287,T20-000960287,completed,50.0
T10-000630534,T10-000630534,completed,50.0
T20-000960303,T20-000960303,completed,70.0
T20-000960320,T20-000960320,completed,70.0
T20-000960315,T20-000960315,released,70.0
T10-000630535,T10-000630535,completed,200.0
T10-000630533,T10-000630533,completed,20.0
T20-000960319,T20-000960319,released,30.0
T20-000960324,T20-000960324,released,29.0
T20-000960298,T20-000960298,completed,20.0
T20-000960305,T20-000960305,completed,20.0
T20-000960322,T20-000960322,completed,20.0
T20-000960293,T20-000960293,completed,40.0
T10-000630516,T10-000630516,released,40.0
T10-000630516,T10-000630516,completed,40.0
T10-000630516,T10-000630516,completed,40.0
T10-000630516,T10-000630516,completed,40.0
T10-000630516,T10-000630516,completed,40.0
T20-000960278,T20-000960278,completed,40.0
T20-000960295,T20-000960295,completed,20.0
T20-000960292,T20-000960292,completed,80.0
T20-000960291,T20-000960291,completed,60.0
T20-000960289,T20-000960289,completed,20.0
T20-000960288,T20-000960288,completed,120.0
T10-000630523,T10-000630523,released,20.0
T10-000630523,T10-000630523,completed,20.0
T20-000960285,T20-000960285,completed,20.0
T10-000630522,T10-000630522,released,20.0
T10-000630522,T10-000630522,completed,20.0
T10-000630522,T10-000630522,completed,20.0
T20-000960284,T20-000960284,completed,20.0
T10-000630521,T10-000630521,released,20.0
T10-000630521,T10-000630521,completed,20.0
T10-000630521,T10-000630521,completed,20.0
T10-000630521,T10-000630521,completed,20.0
T20-000960283,T20-000960283,completed,20.0
T10-000630515,T10-000630515,released,40.0
T10-000630515,T10-000630515,completed,40.0
T10-000630515,T10-000630515,completed,40.0
T20-000960277,T20-000960277,completed,8.0
T10-000630514,T10-000630514,released,20.0
T10-000630514,T10-000630514,completed,20.0
T10-000630514,T10-000630514,completed,20.0
T10-000630514,T10-000630514,completed,20.0
T20-000960276,T20-000960276,completed,20.0
T10-000630513,T10-000630513,released,40.0
T10-000630513,T10-000630513,completed,40.0
T10-000630513,T10-000630513,completed,40.0
T10-000630513,T10-000630513,completed,40.0
T20-000960275,T20-000960275,completed,40.0
T20-000960294,T20-000960294,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630528,T10-000630528,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630529,T10-000630529,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,in_progress,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630526,T10-000630526,completed,20.0
T10-000630520,T10-000630520,released,20.0
T10-000630520,T10-000630520,completed,20.0
T20-000960282,T20-000960282,completed,20.0
T10-000630519,T10-000630519,released,20.0
T10-000630519,T10-000630519,completed,20.0
T20-000960281,T20-000960281,completed,20.0
T10-000630518,T10-000630518,released,40.0
T10-000630518,T10-000630518,completed,40.0
T20-000960280,T20-000960280,completed,40.0
T10-000630527,T10-000630527,completed,20.0
T10-000630527,T10-000630527,completed,20.0
T10-000630527,T10-000630527,completed,20.0
T10-000630527,T10-000630527,completed,20.0
T10-000630517,T10-000630517,released,40.0
T10-000630517,T10-000630517,completed,40.0
T10-000630517,T10-000630517,completed,40.0
T20-000960279,T20-000960279,completed,40.0
T10-000630531,T10-000630531,completed,20.0
T20-000960312,T20-000960312,completed,20.0
T20-000960313,T20-000960313,completed,20.0
T20-000960310,T20-000960310,completed,20.0
T20-000960311,T20-000960311,completed,20.0
T10-000630532,T10-000630532,completed,20.0
T10-000630532,T10-000630532,completed,20.0
T10-000630532,T10-000630532,completed,20.0
T10-000630532,T10-000630532,completed,20.0
T10-000630532,T10-000630532,completed,20.0
T10-000630532,T10-000630532,completed,20.0
T20-000960314,T20-000960314,released,50.0
T20-000960299,T20-000960299,completed,50.0
T20-000960306,T20-000960306,completed,50.0
T20-000960317,T20-000960317,released,50.0
T20-000960300,T20-000960300,completed,150.0
T20-000960307,T20-000960307,completed,150.0
T20-000960316,T20-000960316,released,50.0
T20-000960290,T20-000960290,completed,50.0
T20-000960308,T20-000960308,completed,50.0
T20-000960301,T20-000960301,completed,50.0
T20-000960309,T20-000960309,completed,50.0
T20-000960302,T20-000960302,completed,50.0
T10-000630530,T10-000630530,released,50.0
T20-000960297,T20-000960297,completed,50.0
T20-000960296,T20-000960296,completed,50.0
T20-000960304,T20-000960304,completed,50.0
T10-000630524,T10-000630524,released,50.0
T10-000630524,T10-000630524,completed,50.0
T10-000630524,T10-000630524,completed,50.0
T10-000630524,T10-000630524,completed,50.0
T20-000960286,T20-000960286,completed,50.0
T20-000960321,T20-000960321,completed,50.0
T10-000630536,T10-000630536,completed,50.0
T20-000960318,T20-000960318,released,100.0
T20-000960854,T20-000960854,completed,90.0
T20-000960851,T20-000960851,completed,45.0
T20-000960852,T20-000960852,completed,45.0
T20-000960853,T20-000960853,completed,45.0
T20-000960864,T20-000960864,completed,45.0
T20-000960870,T20-000960870,completed,90.0
T20-000960862,T20-000960862,completed,90.0
T20-000960861,T20-000960861,completed,45.0
T20-000960863,T20-000960863,completed,45.0
T10-000630825,T10-000630825,released,90.0
T10-000630825,T10-000630825,completed,90.0
T10-000630825,T10-000630825,completed,90.0
T10-000630825,T10-000630825,completed,90.0
T10-000630825,T10-000630825,completed,90.0
T20-000960835,T20-000960835,completed,45.0
T20-000960855,T20-000960855,completed,45.0
T20-000960867,T20-000960867,completed,45.0
T20-000960868,T20-000960868,completed,45.0
T20-000960869,T20-000960869,completed,45.0
T10-000630849,T10-000630849,completed,50.0
T20-000960840,T20-000960840,completed,45.0
T20-000960841,T20-000960841,completed,90.0
T20-000960842,T20-000960842,completed,45.0
T20-000960843,T20-000960843,completed,45.0
T20-000960844,T20-000960844,completed,45.0
T20-000960846,T20-000960846,completed,90.0
T20-000960833,T20-000960833,completed,90.0
T20-000960847,T20-000960847,completed,90.0
T20-000960848,T20-000960848,completed,45.0
T20-000960849,T20-000960849,completed,45.0
T20-000960836,T20-000960836,completed,45.0
T10-000630826,T10-000630826,released,90.0
T10-000630826,T10-000630826,completed,90.0
T10-000630826,T10-000630826,completed,90.0
T20-000960838,T20-000960838,completed,90.0
T20-000960850,T20-000960850,completed,45.0
T20-000960837,T20-000960837,completed,45.0
T20-000960865,T20-000960865,completed,90.0
T20-000960859,T20-000960859,completed,45.0
T20-000960858,T20-000960858,completed,45.0
T10-000630823,T10-000630823,released,90.0
T10-000630823,T10-000630823,completed,90.0
T10-000630823,T10-000630823,completed,90.0
T10-000630823,T10-000630823,completed,90.0
T20-000960832,T20-000960832,completed,90.0
T20-000960857,T20-000960857,completed,45.0
T20-000960904,T20-000960904,completed,90.0
T20-000960884,T20-000960884,completed,24.0
T20-000960888,T20-000960888,completed,24.0
T20-000960887,T20-000960887,completed,24.0
T20-000960889,T20-000960889,completed,24.0
T10-000630832,T10-000630832,completed,45.0
T10-000630832,T10-000630832,completed,45.0
T10-000630832,T10-000630832,completed,45.0
T10-000630832,T10-000630832,completed,45.0
T10-000630832,T10-000630832,completed,45.0
T10-000630833,T10-000630833,completed,45.0
T10-000630833,T10-000630833,completed,45.0
T10-000630833,T10-000630833,completed,45.0
T10-000630833,T10-000630833,completed,45.0
T10-000630827,T10-000630827,released,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T10-000630827,T10-000630827,completed,45.0
T20-000960839,T20-000960839,completed,45.0
T20-000960903,T20-000960903,completed,50.0
T20-000960907,T20-000960907,completed,50.0
T20-000960856,T20-000960856,completed,90.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T10-000630830,T10-000630830,completed,45.0
T20-000960845,T20-000960845,completed,90.0
T10-000630815,T10-000630815,released,90.0
T10-000630815,T10-000630815,completed,90.0
T20-000960824,T20-000960824,completed,90.0
T10-000630816,T10-000630816,released,90.0
T10-000630816,T10-000630816,completed,90.0
T10-000630816,T10-000630816,completed,90.0
T10-000630816,T10-000630816,completed,90.0
T10-000630816,T10-000630816,completed,90.0
T20-000960825,T20-000960825,completed,90.0
T10-000630817,T10-000630817,released,45.0
T10-000630817,T10-000630817,completed,45.0
T10-000630817,T10-000630817,completed,45.0
T10-000630817,T10-000630817,completed,45.0
T20-000960826,T20-000960826,completed,45.0
T10-000630818,T10-000630818,released,90.0
T10-000630818,T10-000630818,completed,90.0
T20-000960827,T20-000960827,completed,90.0
T10-000630819,T10-000630819,released,45.0
T10-000630819,T10-000630819,completed,45.0
T20-000960828,T20-000960828,completed,45.0
T10-000630820,T10-000630820,released,45.0
T10-000630820,T10-000630820,completed,45.0
T20-000960829,T20-000960829,completed,45.0
T10-000630821,T10-000630821,released,45.0
T10-000630821,T10-000630821,completed,45.0
T10-000630821,T10-000630821,completed,45.0
T20-000960830,T20-000960830,completed,45.0
T10-000630822,T10-000630822,released,90.0
T10-000630822,T10-000630822,completed,90.0
T10-000630822,T10-000630822,completed,90.0
T10-000630822,T10-000630822,completed,90.0
T10-000630822,T10-000630822,completed,90.0
T20-000960831,T20-000960831,completed,90.0
T10-000630824,T10-000630824,released,45.0
T10-000630824,T10-000630824,completed,45.0
T20-000960834,T20-000960834,completed,45.0
T20-000960890,T20-000960890,completed,90.0
T10-000630831,T10-000630831,completed,90.0
T10-000630831,T10-000630831,completed,90.0
T10-000630831,T10-000630831,completed,90.0
T20-000960871,T20-000960871,completed,45.0
T10-000630828,T10-000630828,completed,45.0
T10-000630828,T10-000630828,completed,45.0
T10-000630828,T10-000630828,completed,45.0
T20-000960872,T20-000960872,completed,45.0
T10-000630829,T10-000630829,completed,45.0
T10-000630829,T10-000630829,completed,45.0
T10-000630829,T10-000630829,completed,45.0
T20-000960874,T20-000960874,released,45.0
T20-000960875,T20-000960875,released,45.0
T20-000960876,T20-000960876,completed,45.0
T10-000630835,T10-000630835,in_progress,45.0
T20-000960877,T20-000960877,completed,45.0
T10-000630836,T10-000630836,completed,90.0
T20-000960879,T20-000960879,completed,90.0
T20-000960880,T20-000960880,completed,45.0
T20-000960881,T20-000960881,completed,45.0
T20-000960895,T20-000960895,completed,45.0
T20-000960896,T20-000960896,completed,45.0
T20-000960905,T20-000960905,completed,45.0
T23-000029332,T23-000029332,completed,45.0
T10-000630838,T10-000630838,released,24.0
T10-000630840,T10-000630840,released,24.0
T10-000630847,T10-000630847,released,24.0
T20-000960898,T20-000960898,completed,45.0
T20-000960899,T20-000960899,completed,45.0
T20-000960900,T20-000960900,completed,45.0
T20-000960901,T20-000960901,completed,45.0
T20-000960902,T20-000960902,completed,45.0
T10-000630848,T10-000630848,completed,45.0
T20-000960906,T20-000960906,completed,45.0
T10-000630834,T10-000630834,completed,45.0
T10-000630834,T10-000630834,completed,45.0
T10-000630834,T10-000630834,completed,45.0
T10-000630834,T10-000630834,completed,45.0
T10-000630834,T10-000630834,completed,45.0
T20-000960873,T20-000960873,released,45.0
T20-000960860,T20-000960860,completed,45.0
T20-000960866,T20-000960866,completed,45.0
T10-000630841,T10-000630841,completed,45.0
T20-000960891,T20-000960891,completed,45.0
T10-000630842,T10-000630842,completed,45.0
T10-000630843,T10-000630843,completed,90.0
T20-000960892,T20-000960892,completed,45.0
T20-000960893,T20-000960893,completed,90.0
T10-000630844,T10-000630844,completed,45.0
T10-000630851,T10-000630851,released,24.0
T20-000960897,T20-000960897,completed,90.0
T20-000960894,T20-000960894,completed,45.0
T20-000960878,T20-000960878,completed,45.0
T10-000630851,T10-000630851,completed,24.0
T10-000630851,T10-000630851,released,24.0
T10-000630851,T10-000630851,released,24.0
T10-000630851,T10-000630851,released,24.0
T10-000630851,T10-000630851,released,24.0
T10-000630851,T10-000630851,released,24.0
T10-000630845,T10-000630845,released,45.0
T10-000630850,T10-000630850,released,21.0
T10-000630850,T10-000630850,completed,21.0
T10-000630846,T10-000630846,released,21.0
T20-000960885,T20-000960885,completed,21.0
T20-000960883,T20-000960883,completed,21.0
T10-000630839,T10-000630839,released,21.0
T20-000960882,T20-000960882,completed,21.0
T10-000630837,T10-000630837,released,21.0
T20-000960886,T20-000960886,completed,21.0
T10-000630850,T10-000630850,released,21.0
T10-000630850,T10-000630850,released,21.0
T10-000630850,T10-000630850,released,21.0
T10-000630850,T10-000630850,released,21.0
T10-000630850,T10-000630850,released,21.0
T20-000960942,T20-000960942,completed,14.0
T20-000960943,T20-000960943,completed,14.0
T20-000960944,T20-000960944,completed,14.0
T20-000960941,T20-000960941,completed,28.0
T20-000960948,T20-000960948,completed,28.0
T20-000960926,T20-000960926,completed,3.0
T20-000960945,T20-000960945,completed,28.0
T20-000960920,T20-000960920,completed,28.0
T20-000960950,T20-000960950,completed,14.0
T10-000630876,T10-000630876,released,14.0
T10-000630876,T10-000630876,completed,14.0
T20-000960910,T20-000960910,completed,14.0
T20-000960949,T20-000960949,completed,28.0
T20-000960930,T20-000960930,completed,28.0
T10-000630867,T10-000630867,released,14.0
T10-000630867,T10-000630867,completed,14.0
T10-000630867,T10-000630867,completed,14.0
T10-000630867,T10-000630867,completed,14.0
T10-000630867,T10-000630867,completed,14.0
T10-000630867,T10-000630867,completed,14.0
T10-000630867,T10-000630867,completed,14.0
T20-000960928,T20-000960928,completed,14.0
T10-000630866,T10-000630866,released,14.0
T10-000630866,T10-000630866,completed,14.0
T10-000630866,T10-000630866,completed,14.0
T10-000630866,T10-000630866,completed,14.0
T10-000630866,T10-000630866,completed,14.0
T10-000630866,T10-000630866,completed,14.0
T10-000630866,T10-000630866,completed,14.0
T20-000960927,T20-000960927,completed,14.0
T10-000630861,T10-000630861,released,28.0
T10-000630861,T10-000630861,completed,28.0
T10-000630861,T10-000630861,completed,28.0
T10-000630861,T10-000630861,completed,28.0
T10-000630861,T10-000630861,completed,28.0
T20-000960919,T20-000960919,completed,28.0
T10-000630862,T10-000630862,released,14.0
T10-000630862,T10-000630862,completed,14.0
T10-000630862,T10-000630862,completed,14.0
T10-000630862,T10-000630862,completed,14.0
